Date,Temp,Rel_Hum,Abs_Hum
2004-10-14 23:00:00,11.2,65.9,0.8775
2004-10-14 23:30:00,11.3,72.9,0.9738
2004-10-15 00:00:00,11.4,71.8,0.9671
2004-10-15 00:30:00,11.9,73.7,1.0254
2004-10-15 01:00:00,12.6,70.2,1.0221
2004-10-15 01:30:00,13.6,65.3,1.0136
2004-10-15 02:00:00,16.9,52.3,1.0013
2004-10-15 02:30:00,19.4,44.1,0.9855
2004-10-15 03:00:00,22.9,33.8,0.9322
2004-10-15 03:30:00,23.6,31.3,0.9001
2004-10-15 04:00:00,24.7,30.5,0.9371
2004-10-15 04:30:00,26.1,27.3,0.9101
2004-10-15 05:00:00,27.6,22.8,0.8288
2004-10-15 05:30:00,26.9,22.3,0.7792
2004-10-15 06:00:00,24.3,30.1,0.9012
2004-10-15 06:30:00,21.2,40.1,0.9978
2004-10-15 07:00:00,19.4,42.5,0.9483
2004-10-15 07:30:00,18.5,43.0,0.9074
2004-10-15 08:00:00,17.8,47.0,0.9467
2004-10-15 08:30:00,16.8,53.2,1.01
2004-10-15 09:00:00,17.1,51.8,0.999
2004-10-15 09:30:00,16.2,54.2,0.9933
2004-10-15 10:00:00,15.1,58.2,0.9886
2004-10-15 10:30:00,15.1,57.6,0.9796
2004-10-15 11:00:00,14.5,58.0,0.9488
2004-10-15 11:30:00,13.7,61.6,0.9631
2004-10-15 12:00:00,13.9,59.6,0.9408
2004-10-15 12:30:00,13.3,61.7,0.9399
2004-10-15 13:00:00,15.1,55.8,0.9486
2004-10-15 13:30:00,17.0,50.5,0.9684
2004-10-15 14:00:00,19.7,43.3,0.9837
2004-10-15 14:30:00,20.7,41.7,1.0092
2004-10-15 15:00:00,23.3,35.8,1.0098
2004-10-15 15:30:00,23.8,30.5,0.8897
2004-10-15 16:00:00,24.8,27.0,0.8325
2004-10-15 16:30:00,25.0,27.5,0.8575
2004-10-15 17:00:00,25.8,26.5,0.8675
2004-10-15 17:30:00,25.1,27.1,0.8496
2004-10-15 18:00:00,23.7,28.6,0.8273
2004-10-15 18:30:00,22.1,36.8,0.9681
2004-10-15 19:00:00,19.9,47.5,1.0912
2004-10-15 19:30:00,18.7,50.4,1.0772
2004-10-15 20:00:00,18.1,51.3,1.0587
2004-10-15 20:30:00,17.5,53.8,1.0648
2004-10-15 21:00:00,16.7,56.5,1.0634
2004-10-15 21:30:00,15.9,59.2,1.0635
2004-10-15 22:00:00,15.2,62.4,1.0726
2004-10-15 22:30:00,14.7,65.0,1.0766
2004-10-15 23:00:00,14.3,65.3,1.0594
2004-10-15 23:30:00,13.7,66.5,1.0393
2004-10-16 00:00:00,12.9,69.1,1.0264
2004-10-16 00:30:00,13.7,64.8,1.0135
2004-10-16 01:00:00,15.3,59.0,1.0181
2004-10-16 01:30:00,18.1,49.8,1.0272
2004-10-16 02:00:00,21.5,40.7,1.0301
2004-10-16 02:30:00,23.3,37.1,1.0457
2004-10-16 03:00:00,25.1,33.8,1.0594
2004-10-16 03:30:00,25.6,32.1,1.0393
2004-10-16 04:00:00,25.8,31.1,1.0143
2004-10-16 04:30:00,26.1,30.8,1.0253
2004-10-16 05:00:00,24.4,36.0,1.085
2004-10-16 05:30:00,23.0,36.2,1.0053
2004-10-16 06:00:00,22.1,39.3,1.0336
2004-10-16 06:30:00,19.8,44.6,1.0208
2004-10-16 07:00:00,18.5,48.9,1.0323
2004-10-16 07:30:00,16.6,56.1,1.0481
2004-10-16 08:00:00,15.8,58.8,1.0464
2004-10-16 08:30:00,15.3,60.8,1.0501
2004-10-16 09:00:00,14.7,64.4,1.0717
2004-10-16 09:30:00,14.8,63.3,1.0584
2004-10-16 10:00:00,15.0,61.5,1.0418
2004-10-16 10:30:00,15.5,56.9,0.9961
2004-10-16 11:00:00,16.0,54.0,0.9742
2004-10-16 11:30:00,13.5,63.9,0.9809
2004-10-16 12:00:00,12.9,65.3,0.9688
2004-10-16 12:30:00,13.4,62.5,0.9582
2004-10-16 13:00:00,14.5,58.8,0.963
2004-10-16 13:30:00,15.3,56.7,0.9773
2004-10-16 14:00:00,15.6,57.4,1.0075
2004-10-16 14:30:00,16.6,55.2,1.0382
2004-10-16 15:00:00,17.0,54.3,1.0434
2004-10-16 15:30:00,18.0,51.5,1.0552
2004-10-16 16:00:00,19.5,47.5,1.0653
2004-10-16 16:30:00,21.6,41.7,1.0606
2004-10-16 17:00:00,22.2,38.3,1.0106
2004-10-16 17:30:00,20.3,42.8,1.0053
2004-10-16 18:00:00,19.7,45.4,1.0312
2004-10-16 18:30:00,18.8,47.5,1.0199
2004-10-16 19:00:00,17.9,49.4,1.0064
2004-10-16 19:30:00,17.5,50.9,1.009
2004-10-16 20:00:00,17.4,51.8,1.023
2004-10-16 20:30:00,17.0,53.9,1.0363
2004-10-16 21:00:00,16.6,55.4,1.0408
2004-10-16 21:30:00,15.9,57.0,1.0224
2004-10-16 22:00:00,15.0,59.2,1.0059
2004-10-16 22:30:00,14.5,61.4,1.0041
2004-10-16 23:00:00,14.1,61.6,0.9883
2004-10-16 23:30:00,14.6,58.8,0.9711
2004-10-17 00:00:00,14.4,58.9,0.9594
2004-10-17 00:30:00,15.3,55.2,0.9538
2004-10-17 01:00:00,16.2,52.5,0.9576
2004-10-17 01:30:00,18.4,46.3,0.9734
2004-10-17 02:00:00,19.6,41.8,0.9407
2004-10-17 02:30:00,20.2,40.1,0.937
2004-10-17 03:00:00,20.9,36.6,0.8939
2004-10-17 03:30:00,20.4,34.7,0.8229
2004-10-17 04:00:00,19.3,35.4,0.7813
2004-10-17 04:30:00,18.6,36.9,0.7829
2004-10-17 05:00:00,18.8,36.8,0.7883
2004-10-17 05:30:00,17.5,40.6,0.8068
2004-10-17 06:00:00,16.8,44.3,0.8428
2004-10-17 06:30:00,16.3,47.7,0.8746
2004-10-17 07:00:00,15.6,50.7,0.8947
2004-10-17 07:30:00,15.7,49.4,0.8768
2004-10-17 08:00:00,15.8,48.6,0.8653
2004-10-17 08:30:00,15.7,47.0,0.8325
2004-10-17 09:00:00,15.7,45.9,0.8121
2004-10-17 09:30:00,15.6,44.9,0.792
2004-10-17 10:00:00,15.6,44.4,0.7827
2004-10-17 10:30:00,16.1,42.4,0.7718
2004-10-17 11:00:00,15.7,45.4,0.8063
2004-10-17 11:30:00,15.3,50.1,0.8617
2004-10-17 12:00:00,14.2,58.6,0.9443
2004-10-17 12:30:00,14.3,58.2,0.9431
2004-10-17 13:00:00,15.0,52.0,0.8817
2004-10-17 13:30:00,13.6,61.4,0.9519
2004-10-17 14:00:00,16.1,53.1,0.9675
2004-10-17 14:30:00,16.6,44.3,0.8294
2004-10-17 15:00:00,17.4,40.3,0.7922
2004-10-17 15:30:00,18.1,42.2,0.8679
2004-10-17 16:00:00,14.4,51.8,0.8433
2004-10-17 16:30:00,10.9,76.4,0.9953
2004-10-17 17:00:00,16.4,47.7,0.8819
2004-10-17 17:30:00,18.0,37.1,0.7598
2004-10-17 18:00:00,14.7,48.7,0.8089
2004-10-17 18:30:00,11.3,71.3,0.9514
2004-10-17 19:00:00,10.0,74.0,0.9087
2004-10-17 19:30:00,9.8,71.8,0.8702
2004-10-17 20:00:00,9.3,75.2,0.8796
2004-10-17 20:30:00,9.6,76.0,0.9088
2004-10-17 21:00:00,9.3,75.0,0.8799
2004-10-17 21:30:00,9.0,76.7,0.8825
2004-10-17 22:00:00,8.2,79.6,0.8672
2004-10-17 22:30:00,7.6,80.6,0.8437
2004-10-17 23:00:00,8.3,75.6,0.8302
2004-10-17 23:30:00,8.1,72.1,0.7798
2004-10-18 00:00:00,8.1,70.4,0.7609
2004-10-18 00:30:00,8.1,70.5,0.7627
2004-10-18 01:00:00,9.9,64.3,0.7859
2004-10-18 01:30:00,13.0,54.2,0.809
2004-10-18 02:00:00,16.5,42.6,0.7912
2004-10-18 02:30:00,19.3,34.2,0.7566
2004-10-18 03:00:00,21.5,27.4,0.6941
2004-10-18 03:30:00,20.4,26.7,0.6323
2004-10-18 04:00:00,20.6,22.6,0.5432
2004-10-18 04:30:00,20.6,24.8,0.5931
2004-10-18 05:00:00,21.0,25.4,0.6264
2004-10-18 05:30:00,21.5,24.5,0.6203
2004-10-18 06:00:00,19.3,28.6,0.6357
2004-10-18 06:30:00,18.0,32.9,0.6737
2004-10-18 07:00:00,15.8,39.8,0.7096
2004-10-18 07:30:00,15.3,41.5,0.7194
2004-10-18 08:00:00,14.1,46.0,0.7363
2004-10-18 08:30:00,-200.0,-200.0,-200.0
2004-10-18 09:00:00,-200.0,-200.0,-200.0
2004-10-18 09:30:00,-200.0,-200.0,-200.0
2004-10-18 10:00:00,-200.0,-200.0,-200.0
2004-10-18 10:30:00,-200.0,-200.0,-200.0
2004-10-18 11:00:00,-200.0,-200.0,-200.0
2004-10-18 11:30:00,-200.0,-200.0,-200.0
2004-10-18 12:00:00,-200.0,-200.0,-200.0
2004-10-18 12:30:00,-200.0,-200.0,-200.0
2004-10-18 13:00:00,-200.0,-200.0,-200.0
2004-10-18 13:30:00,-200.0,-200.0,-200.0
2004-10-18 14:00:00,-200.0,-200.0,-200.0
2004-10-18 14:30:00,-200.0,-200.0,-200.0
2004-10-18 15:00:00,-200.0,-200.0,-200.0
2004-10-18 15:30:00,-200.0,-200.0,-200.0
2004-10-18 16:00:00,-200.0,-200.0,-200.0
2004-10-18 16:30:00,-200.0,-200.0,-200.0
2004-10-18 17:00:00,-200.0,-200.0,-200.0
2004-10-18 17:30:00,-200.0,-200.0,-200.0
2004-10-18 18:00:00,-200.0,-200.0,-200.0
2004-10-18 18:30:00,-200.0,-200.0,-200.0
2004-10-18 19:00:00,-200.0,-200.0,-200.0
2004-10-18 19:30:00,-200.0,-200.0,-200.0
2004-10-18 20:00:00,-200.0,-200.0,-200.0
2004-10-18 20:30:00,12.0,67.9,0.9523
2004-10-18 21:00:00,12.0,66.9,0.9336
2004-10-18 21:30:00,11.5,70.1,0.9503
2004-10-18 22:00:00,11.4,69.8,0.939
2004-10-18 22:30:00,11.1,69.3,0.9128
2004-10-18 23:00:00,10.8,70.3,0.9092
2004-10-18 23:30:00,10.2,73.4,0.9129
2004-10-19 00:00:00,10.8,70.5,0.9142
2004-10-19 00:30:00,11.0,71.0,0.9279
2004-10-19 01:00:00,12.4,64.0,0.9206
2004-10-19 01:30:00,15.0,53.1,0.8993
2004-10-19 02:00:00,16.6,44.4,0.8313
2004-10-19 02:30:00,18.0,38.4,0.7862
2004-10-19 03:00:00,20.6,30.0,0.7213
2004-10-19 03:30:00,19.9,26.7,0.6137
2004-10-19 04:00:00,19.8,23.1,0.5283
2004-10-19 04:30:00,21.4,22.7,0.5722
2004-10-19 05:00:00,22.1,21.3,0.5605
2004-10-19 05:30:00,21.1,24.5,0.604
2004-10-19 06:00:00,18.3,31.6,0.6562
2004-10-19 06:30:00,16.1,35.0,0.6372
2004-10-19 07:00:00,14.8,41.5,0.6929
2004-10-19 07:30:00,13.2,50.3,0.7577
2004-10-19 08:00:00,12.3,55.5,0.7916
2004-10-19 08:30:00,11.8,56.6,0.7833
2004-10-19 09:00:00,11.2,56.2,0.7469
2004-10-19 09:30:00,11.0,56.6,0.7418
2004-10-19 10:00:00,9.3,64.3,0.7531
2004-10-19 10:30:00,8.8,66.0,0.7501
2004-10-19 11:00:00,7.8,70.4,0.7463
2004-10-19 11:30:00,7.7,70.7,0.7463
2004-10-19 12:00:00,7.4,71.0,0.7346
2004-10-19 12:30:00,8.2,66.6,0.7283
2004-10-19 13:00:00,8.7,64.3,0.7267
2004-10-19 13:30:00,13.0,47.9,0.7116
2004-10-19 14:00:00,17.4,35.4,0.699
2004-10-19 14:30:00,20.2,29.2,0.683
2004-10-19 15:00:00,22.7,22.9,0.6224
2004-10-19 15:30:00,22.3,22.4,0.5955
2004-10-19 16:00:00,22.2,18.9,0.4993
2004-10-19 16:30:00,22.0,19.0,0.4969
2004-10-19 17:00:00,21.0,23.6,0.5788
2004-10-19 17:30:00,19.6,27.4,0.6162
2004-10-19 18:00:00,17.9,30.8,0.6258
2004-10-19 18:30:00,16.4,35.3,0.6532
2004-10-19 19:00:00,15.6,37.5,0.6575
2004-10-19 19:30:00,15.5,36.7,0.6438
2004-10-19 20:00:00,14.5,39.0,0.6428
2004-10-19 20:30:00,14.2,38.2,0.6163
2004-10-19 21:00:00,13.7,38.3,0.5957
2004-10-19 21:30:00,14.1,34.0,0.5442
2004-10-19 22:00:00,14.6,34.0,0.5605
2004-10-19 22:30:00,14.4,32.8,0.5364
2004-10-19 23:00:00,13.9,30.9,0.4868
2004-10-19 23:30:00,13.5,37.9,0.5852
2004-10-20 00:00:00,13.9,43.6,0.6871
2004-10-20 00:30:00,13.5,50.1,0.7706
2004-10-20 01:00:00,13.3,53.6,0.8169
2004-10-20 01:30:00,13.4,56.0,0.8576
2004-10-20 02:00:00,13.0,59.6,0.886
2004-10-20 02:30:00,12.7,62.7,0.9173
2004-10-20 03:00:00,12.1,60.5,0.8505
2004-10-20 03:30:00,11.2,64.4,0.8537
2004-10-20 04:00:00,10.7,67.6,0.8703
2004-10-20 04:30:00,11.4,61.2,0.8236
2004-10-20 05:00:00,9.9,70.5,0.8581
2004-10-20 05:30:00,10.3,65.2,0.8151
2004-10-20 06:00:00,11.0,58.9,0.7714
2004-10-20 06:30:00,10.6,59.5,0.7595
2004-10-20 07:00:00,10.6,57.7,0.7362
2004-10-20 07:30:00,10.6,56.1,0.7149
2004-10-20 08:00:00,10.3,58.0,0.7239
2004-10-20 08:30:00,10.4,58.4,0.7352
2004-10-20 09:00:00,10.7,58.2,0.7459
2004-10-20 09:30:00,10.5,59.9,0.7624
2004-10-20 10:00:00,10.5,60.8,0.7704
2004-10-20 10:30:00,10.6,63.1,0.8068
2004-10-20 11:00:00,11.1,60.1,0.7925
2004-10-20 11:30:00,10.1,68.4,0.8443
2004-10-20 12:00:00,10.0,68.7,0.8456
2004-10-20 12:30:00,11.0,64.2,0.8398
2004-10-20 13:00:00,12.0,58.1,0.8138
2004-10-20 13:30:00,12.8,52.0,0.7643
2004-10-20 14:00:00,12.6,50.8,0.7387
2004-10-20 14:30:00,13.8,47.4,0.7435
2004-10-20 15:00:00,15.1,42.7,0.7294
2004-10-20 15:30:00,16.3,38.1,0.7006
2004-10-20 16:00:00,16.6,36.7,0.6867
2004-10-20 16:30:00,15.8,40.5,0.7241
2004-10-20 17:00:00,16.3,41.8,0.7712
2004-10-20 17:30:00,16.1,42.8,0.7783
2004-10-20 18:00:00,15.3,46.8,0.8074
2004-10-20 18:30:00,14.7,47.0,0.7815
2004-10-20 19:00:00,14.1,49.6,0.7931
2004-10-20 19:30:00,13.5,54.1,0.8351
2004-10-20 20:00:00,12.3,59.2,0.8461
2004-10-20 20:30:00,11.6,62.2,0.851
2004-10-20 21:00:00,11.5,61.4,0.8303
2004-10-20 21:30:00,10.9,64.6,0.8395
2004-10-20 22:00:00,11.1,63.2,0.8331
2004-10-20 22:30:00,10.7,64.4,0.8284
2004-10-20 23:00:00,10.7,63.8,0.8174
2004-10-20 23:30:00,10.2,65.8,0.8196
2004-10-21 00:00:00,10.3,65.6,0.8225
2004-10-21 00:30:00,10.8,64.0,0.8307
2004-10-21 01:00:00,13.3,55.6,0.8453
2004-10-21 01:30:00,15.8,46.8,0.8328
2004-10-21 02:00:00,19.5,34.4,0.7738
2004-10-21 02:30:00,21.1,30.2,0.745
2004-10-21 03:00:00,18.4,34.2,0.7185
2004-10-21 03:30:00,21.0,30.6,0.7538
2004-10-21 04:00:00,21.4,28.7,0.7231
2004-10-21 04:30:00,21.3,27.3,0.6856
2004-10-21 05:00:00,20.4,30.4,0.7193
2004-10-21 05:30:00,18.7,34.8,0.7436
2004-10-21 06:00:00,18.6,34.7,0.7369
2004-10-21 06:30:00,17.9,35.8,0.7276
2004-10-21 07:00:00,16.5,42.1,0.7856
2004-10-21 07:30:00,14.8,49.7,0.8321
2004-10-21 08:00:00,13.4,54.3,0.8291
2004-10-21 08:30:00,13.4,54.2,0.8319
2004-10-21 09:00:00,12.3,57.6,0.8223
2004-10-21 09:30:00,11.6,58.8,0.7996
2004-10-21 10:00:00,10.7,62.3,0.7988
2004-10-21 10:30:00,10.2,63.2,0.7865
2004-10-21 11:00:00,10.5,61.3,0.7761
2004-10-21 11:30:00,9.3,65.8,0.7722
2004-10-21 12:00:00,9.1,67.4,0.7814
2004-10-21 12:30:00,10.2,62.9,0.7831
2004-10-21 13:00:00,11.6,58.7,0.7999
2004-10-21 13:30:00,13.5,53.4,0.8196
2004-10-21 14:00:00,15.0,49.3,0.8364
2004-10-21 14:30:00,17.1,42.1,0.812
2004-10-21 15:00:00,18.4,36.9,0.7758
2004-10-21 15:30:00,19.3,35.4,0.7824
2004-10-21 16:00:00,19.2,35.7,0.7826
2004-10-21 16:30:00,21.5,30.4,0.7677
2004-10-21 17:00:00,19.6,34.6,0.7807
2004-10-21 17:30:00,19.6,35.5,0.8017
2004-10-21 18:00:00,18.3,44.1,0.9183
2004-10-21 18:30:00,17.4,47.8,0.9392
2004-10-21 19:00:00,16.8,49.8,0.9446
2004-10-21 19:30:00,16.2,53.2,0.9723
2004-10-21 20:00:00,14.9,59.1,0.9928
2004-10-21 20:30:00,13.9,64.0,1.013
2004-10-21 21:00:00,13.7,66.8,1.041
2004-10-21 21:30:00,13.4,69.6,1.0688
2004-10-21 22:00:00,12.8,71.9,1.0632
2004-10-21 22:30:00,12.9,68.5,1.0155
2004-10-21 23:00:00,11.9,74.8,1.038
2004-10-21 23:30:00,11.6,76.4,1.0415
2004-10-22 00:00:00,11.7,75.3,1.0325
2004-10-22 00:30:00,12.8,71.0,1.0428
2004-10-22 01:00:00,13.8,61.1,0.9595
2004-10-22 01:30:00,15.3,51.4,0.8886
2004-10-22 02:00:00,16.6,48.7,0.9146
2004-10-22 02:30:00,17.6,46.7,0.9324
2004-10-22 03:00:00,19.2,42.7,0.9425
2004-10-22 03:30:00,15.7,62.5,1.1092
2004-10-22 04:00:00,14.5,75.7,1.2425
2004-10-22 04:30:00,14.4,77.4,1.2654
2004-10-22 05:00:00,14.6,74.9,1.2391
2004-10-22 05:30:00,14.6,76.0,1.2573
2004-10-22 06:00:00,14.0,76.3,1.2166
2004-10-22 06:30:00,13.9,78.0,1.2303
2004-10-22 07:00:00,13.8,78.0,1.2229
2004-10-22 07:30:00,13.5,79.4,1.2224
2004-10-22 08:00:00,13.1,80.1,1.2016
2004-10-22 08:30:00,12.8,81.0,1.1915
2004-10-22 09:00:00,12.7,80.6,1.1819
2004-10-22 09:30:00,12.5,81.8,1.1838
2004-10-22 10:00:00,12.7,81.2,1.1849
2004-10-22 10:30:00,12.4,82.4,1.1848
2004-10-22 11:00:00,12.6,79.9,1.1619
2004-10-22 11:30:00,12.8,80.0,1.1761
2004-10-22 12:00:00,12.6,79.9,1.1596
2004-10-22 12:30:00,12.5,79.6,1.1538
2004-10-22 13:00:00,12.8,80.8,1.1863
2004-10-22 13:30:00,13.5,78.1,1.1997
2004-10-22 14:00:00,14.6,74.9,1.2348
2004-10-22 14:30:00,16.8,61.0,1.1599
2004-10-22 15:00:00,18.8,50.1,1.0769
2004-10-22 15:30:00,19.3,47.1,1.0445
2004-10-22 16:00:00,19.3,46.6,1.0298
2004-10-22 16:30:00,19.7,44.4,1.0081
2004-10-22 17:00:00,19.3,45.7,1.0161
2004-10-22 17:30:00,17.9,49.9,1.0135
2004-10-22 18:00:00,16.9,53.2,1.0179
2004-10-22 18:30:00,16.1,56.0,1.0151
2004-10-22 19:00:00,16.5,52.8,0.986
2004-10-22 19:30:00,16.9,51.1,0.9743
2004-10-22 20:00:00,17.0,50.8,0.9751
2004-10-22 20:30:00,16.9,54.8,1.0455
2004-10-22 21:00:00,16.3,57.2,1.0492
2004-10-22 21:30:00,16.0,56.2,1.0164
2004-10-22 22:00:00,15.6,60.2,1.0617
2004-10-22 22:30:00,14.6,68.2,1.1282
2004-10-22 23:00:00,14.3,69.6,1.1257
2004-10-22 23:30:00,13.8,71.9,1.1312
2004-10-23 00:00:00,13.8,72.7,1.1402
2004-10-23 00:30:00,14.2,72.3,1.1632
2004-10-23 01:00:00,14.5,72.9,1.195
2004-10-23 01:30:00,14.2,75.6,1.2201
2004-10-23 02:00:00,14.5,77.2,1.2695
2004-10-23 02:30:00,14.9,74.5,1.253
2004-10-23 03:00:00,15.5,67.4,1.178
2004-10-23 03:30:00,16.7,56.0,1.0544
2004-10-23 04:00:00,17.1,55.5,1.0724
2004-10-23 04:30:00,16.2,62.4,1.1423
2004-10-23 05:00:00,17.4,58.9,1.1567
2004-10-23 05:30:00,17.5,54.6,1.08
2004-10-23 06:00:00,17.5,54.2,1.0722
2004-10-23 06:30:00,17.0,55.1,1.0621
2004-10-23 07:00:00,16.4,57.8,1.0669
2004-10-23 07:30:00,15.8,60.4,1.0744
2004-10-23 08:00:00,15.5,63.3,1.1071
2004-10-23 08:30:00,15.0,65.2,1.1045
2004-10-23 09:00:00,14.5,67.3,1.1054
2004-10-23 09:30:00,14.1,70.1,1.1224
2004-10-23 10:00:00,13.8,73.3,1.1518
2004-10-23 10:30:00,13.1,78.3,1.1716
2004-10-23 11:00:00,13.0,78.2,1.1664
2004-10-23 11:30:00,14.3,70.1,1.1328
2004-10-23 12:00:00,14.0,70.9,1.1306
2004-10-23 12:30:00,15.4,64.2,1.1123
2004-10-23 13:00:00,16.5,57.9,1.0826
2004-10-23 13:30:00,18.8,48.0,1.0323
2004-10-23 14:00:00,19.5,43.3,0.9706
2004-10-23 14:30:00,18.5,45.5,0.9606
2004-10-23 15:00:00,18.0,46.7,0.9569
2004-10-23 15:30:00,16.5,58.2,1.0813
2004-10-23 16:00:00,12.1,75.6,1.0662
2004-10-23 16:30:00,11.1,75.6,0.9974
2004-10-23 17:00:00,10.5,79.0,1.0016
2004-10-23 17:30:00,10.0,80.5,0.9853
2004-10-23 18:00:00,11.3,70.5,0.9389
2004-10-23 18:30:00,10.7,71.5,0.9197
2004-10-23 19:00:00,9.9,74.0,0.9009
2004-10-23 19:30:00,10.8,68.2,0.8806
2004-10-23 20:00:00,10.2,74.0,0.9176
2004-10-23 20:30:00,10.1,77.5,0.9579
2004-10-23 21:00:00,9.9,77.7,0.9497
2004-10-23 21:30:00,9.5,80.2,0.9533
2004-10-23 22:00:00,9.5,79.7,0.9489
2004-10-23 22:30:00,9.7,78.9,0.9487
2004-10-23 23:00:00,9.8,80.0,0.967
2004-10-23 23:30:00,10.0,79.6,0.98
2004-10-24 00:00:00,10.3,79.4,0.9927
2004-10-24 00:30:00,11.0,77.4,1.0135
2004-10-24 01:00:00,12.3,69.2,0.9906
2004-10-24 01:30:00,14.5,60.4,0.9936
2004-10-24 02:00:00,16.0,56.3,1.0185
2004-10-24 02:30:00,18.1,51.1,1.0551
2004-10-24 03:00:00,23.0,37.5,1.0389
2004-10-24 03:30:00,21.8,39.6,1.0209
2004-10-24 04:00:00,21.9,37.2,0.9683
2004-10-24 04:30:00,23.8,31.4,0.9132
2004-10-24 05:00:00,25.9,26.9,0.8845
2004-10-24 05:30:00,25.8,29.9,0.9808
2004-10-24 06:00:00,22.6,39.5,1.0679
2004-10-24 06:30:00,19.9,45.0,1.0364
2004-10-24 07:00:00,17.9,47.4,0.9657
2004-10-24 07:30:00,16.8,50.4,0.9545
2004-10-24 08:00:00,16.0,52.0,0.9375
2004-10-24 08:30:00,14.2,59.1,0.952
2004-10-24 09:00:00,14.2,56.7,0.9111
2004-10-24 09:30:00,12.2,67.7,0.9625
2004-10-24 10:00:00,13.2,61.7,0.9328
2004-10-24 10:30:00,10.9,71.0,0.9249
2004-10-24 11:00:00,11.3,67.6,0.9038
2004-10-24 11:30:00,10.1,71.8,0.888
2004-10-24 12:00:00,10.2,70.9,0.8841
2004-10-24 12:30:00,11.8,66.0,0.9085
2004-10-24 13:00:00,14.0,58.2,0.9271
2004-10-24 13:30:00,17.0,50.2,0.9646
2004-10-24 14:00:00,22.3,36.9,0.9838
2004-10-24 14:30:00,24.4,30.9,0.934
2004-10-24 15:00:00,25.9,26.7,0.8771
2004-10-24 15:30:00,25.8,26.1,0.854
2004-10-24 16:00:00,26.3,24.8,0.8393
2004-10-24 16:30:00,27.0,22.2,0.7805
2004-10-24 17:00:00,27.3,20.5,0.7308
2004-10-24 17:30:00,25.8,24.1,0.7912
2004-10-24 18:00:00,25.3,28.9,0.9151
2004-10-24 18:30:00,23.8,33.7,0.9786
2004-10-24 19:00:00,21.4,36.0,0.9059
2004-10-24 19:30:00,19.8,39.5,0.9016
2004-10-24 20:00:00,19.2,42.1,0.9273
2004-10-24 20:30:00,18.8,45.8,0.9855
2004-10-24 21:00:00,17.1,50.8,0.9828
2004-10-24 21:30:00,16.2,53.4,0.9775
2004-10-24 22:00:00,16.0,53.5,0.9691
2004-10-24 22:30:00,14.3,59.2,0.9601
2004-10-24 23:00:00,13.3,62.6,0.9498
2004-10-24 23:30:00,13.4,59.5,0.9097
2004-10-25 00:00:00,12.2,64.1,0.9062
2004-10-25 00:30:00,13.9,57.2,0.9029
2004-10-25 01:00:00,15.2,53.2,0.9107
2004-10-25 01:30:00,19.2,41.6,0.9154
2004-10-25 02:00:00,23.7,30.6,0.8854
2004-10-25 02:30:00,26.1,26.8,0.8921
2004-10-25 03:00:00,28.1,24.4,0.9138
2004-10-25 03:30:00,28.3,23.9,0.906
2004-10-25 04:00:00,28.0,21.0,0.7814
2004-10-25 04:30:00,30.8,16.4,0.7167
2004-10-25 05:00:00,31.3,16.2,0.7262
2004-10-25 05:30:00,29.4,20.5,0.8262
2004-10-25 06:00:00,25.8,24.3,0.794
2004-10-25 06:30:00,23.8,29.5,0.8559
2004-10-25 07:00:00,22.0,34.8,0.908
2004-10-25 07:30:00,20.2,37.4,0.8748
2004-10-25 08:00:00,19.3,38.8,0.8559
2004-10-25 08:30:00,17.9,43.7,0.8856
2004-10-25 09:00:00,17.2,47.9,0.9334
2004-10-25 09:30:00,16.3,49.7,0.916
2004-10-25 10:00:00,16.7,46.5,0.8755
2004-10-25 10:30:00,14.6,53.0,0.8775
2004-10-25 11:00:00,14.1,53.9,0.8633
2004-10-25 11:30:00,14.2,52.2,0.8413
2004-10-25 12:00:00,14.3,55.4,0.9003
2004-10-25 12:30:00,14.0,58.0,0.9202
2004-10-25 13:00:00,15.4,53.3,0.9289
2004-10-25 13:30:00,19.1,42.1,0.9233
2004-10-25 14:00:00,23.7,31.0,0.8968
2004-10-25 14:30:00,26.9,25.7,0.8942
2004-10-25 15:00:00,29.7,20.6,0.8478
2004-10-25 15:30:00,29.2,21.5,0.8573
2004-10-25 16:00:00,29.6,20.1,0.8181
2004-10-25 16:30:00,30.0,19.4,0.81
2004-10-25 17:00:00,29.5,20.1,0.8136
2004-10-25 17:30:00,27.0,26.8,0.9403
2004-10-25 18:00:00,24.9,30.8,0.954
2004-10-25 18:30:00,23.1,36.7,1.0244
2004-10-25 19:00:00,21.5,40.8,1.0333
2004-10-25 19:30:00,20.5,41.5,0.9864
2004-10-25 20:00:00,19.2,44.9,0.9875
2004-10-25 20:30:00,18.8,47.7,1.0221
2004-10-25 21:00:00,18.2,49.7,1.0284
2004-10-25 21:30:00,16.1,57.4,1.0451
2004-10-25 22:00:00,16.3,55.3,1.0178
2004-10-25 22:30:00,15.7,53.6,0.9483
2004-10-25 23:00:00,16.9,49.8,0.9514
2004-10-25 23:30:00,14.8,57.7,0.9644
2004-10-26 00:00:00,14.0,59.7,0.9499
2004-10-26 00:30:00,14.6,56.8,0.9385
2004-10-26 01:00:00,16.7,51.9,0.9788
2004-10-26 01:30:00,20.0,45.0,1.039
2004-10-26 02:00:00,23.9,33.7,0.9837
2004-10-26 02:30:00,26.8,29.5,1.0209
2004-10-26 03:00:00,27.2,32.4,1.1493
